,ID,Year,Fall,Name,Nametype,Mass,Latitude,Longitude
518,12433,1955-01-01T00:00:00.000,Fell,Lahrauli,Valid,900,26.783330,82.716670
519,12434,1803-01-01T00:00:00.000,Fell,L'Aigle,Valid,37000,48.766670,0.633330
520,32531,2003-01-01T00:00:00.000,Found,Cumulus Hills 04075,Valid,9.6,,
521,12435,1910-01-01T00:00:00.000,Fell,Lakangaon,Valid,212.5,21.866670,76.033330
522,12451,1887-01-01T00:00:00.000,Fell,Lalitpur,Valid,372,24.450000,78.566670
523,12455,1872-01-01T00:00:00.000,Fell,Lancé,Valid,51700,47.700000,1.066670
524,12456,1897-01-01T00:00:00.000,Fell,Lancon,Valid,7000,43.750000,5.116670
525,12461,1947-01-01T00:00:00.000,Fell,Långhalsen,Valid,2300,58.850000,16.733330
526,12464,1986-01-01T00:00:00.000,Fell,Lanxi,Valid,1282,46.241670,126.196110
527,12465,1925-01-01T00:00:00.000,Fell,Lanzenkirchen,Valid,7000,47.750000,16.233330
528,12466,1987-01-01T00:00:00.000,Fell,Laochenzhen,Valid,14250,33.133330,115.166670
529,12740,1830-01-01T00:00:00.000,Fell,Launton,Valid,1060,51.900000,-1.116670
530,12743,1938-01-01T00:00:00.000,Fell,Lavrentievka,Valid,800,52.450000,51.566670
531,12748,1845-01-01T00:00:00.000,Fell,Le Pressoir,Valid,3000,47.166670,0.433330
532,12749,1845-01-01T00:00:00.000,Fell,Le Teilleul,Valid,780,48.533330,-0.866670
533,12755,1943-01-01T00:00:00.000,Fell,Leedey,Valid,51500,35.883330,-99.333330
534,12756,1912-01-01T00:00:00.000,Fell,Leeuwfontein,Valid,460,-25.666670,28.366670
535,12759,1999-01-01T00:00:00.000,Fell,Leighlinbridge,Valid,271.39999999999998,52.666670,-6.966670
536,12760,1907-01-01T00:00:00.000,Fell,Leighton,Valid,877,34.583330,-87.500000
537,12765,1900-01-01T00:00:00.000,Fell,Leonovka,Valid,700,52.266670,32.850000
538,12769,1857-01-01T00:00:00.000,Fell,Les Ormes,Valid,125,48.350000,3.250000
539,12772,1896-01-01T00:00:00.000,Fell,Lesves,Valid,2000,50.366670,4.733330
540,14646,1973-01-01T00:00:00.000,Fell,Lichtenberg,Valid,4000,-26.150000,26.183330
541,14650,1930-01-01T00:00:00.000,Fell,Lillaverke,Valid,6862,56.650000,15.866670
542,14652,1813-01-01T00:00:00.000,Fell,Limerick,Valid,50000,52.566670,-8.783330
543,14655,1854-01-01T00:00:00.000,Fell,Linum,Valid,1862,52.750000,12.900000
544,14659,1978-01-01T00:00:00.000,Fell,Lishui,Valid,498,31.633330,118.983330
545,14661,1808-01-01T00:00:00.000,Fell,Lissa,Valid,12800,50.200000,14.850000
546,14664,1839-01-01T00:00:00.000,Fell,Little Piney,Valid,491,37.916670,-92.083330
547,14670,1820-01-01T00:00:00.000,Fell,Lixna,Valid,5213,56.000000,26.433330
548,14675,1868-01-01T00:00:00.000,Fell,Lodran,Valid,1000,29.533330,71.800000
549,14678,1994-01-01T00:00:00.000,Fell,Lohawat,Valid,40000,26.965560,72.626670
550,52843,2010-01-01T00:00:00.000,Fell,Lorton,Valid,329.7,38.700660,-77.211630
551,14708,1894-01-01T00:00:00.000,Fell,Los Martinez,Valid,25,38.000000,-0.833330
552,14711,1970-01-01T00:00:00.000,Fell,Lost City,Valid,17000,36.008330,-95.150000
553,14716,1977-01-01T00:00:00.000,Fell,Louisville,Valid,1300,38.250000,-85.750000
554,14718,1935-01-01T00:00:00.000,Fell,?owicz,Valid,59000,52.000000,19.916670
555,14721,1926-01-01T00:00:00.000,Fell,Lua,Valid,9241,24.950000,75.150000
556,14724,1768-01-01T00:00:00.000,Fell,Lucé,Valid,3500,47.850000,0.483330
557,14753,1869-01-01T00:00:00.000,Fell,Lumpkin,Valid,340,32.033330,-84.766670
558,14754,1980-01-01T00:00:00.000,Fell,Lunan,Valid,2520,24.800000,103.300000
559,14755,1889-01-01T00:00:00.000,Fell,Lundsgård,Valid,11000,56.216670,13.033330
560,14756,1813-01-01T00:00:00.000,Fell,Luotolax,Valid,885,61.200000,27.700000
561,14757,1753-01-01T00:00:00.000,Fell,Luponnas,Valid,14000,46.216670,5.000000
562,14759,1951-01-01T00:00:00.000,Fell,Lusaka,Valid,,-7.216670,29.433330
563,14764,1937-01-01T00:00:00.000,Fell,Mabwe-Khoywa,Valid,540,19.000000,97.000000
564,15370,1836-01-01T00:00:00.000,Fell,Macau,Valid,1500,-5.200000,-36.666670
565,15371,1981-01-01T00:00:00.000,Fell,Machinga,Valid,93200,-15.212220,35.242220
566,15372,1936-01-01T00:00:00.000,Fell,Macibini,Valid,1995,-28.833330,31.950000
567,15379,1950-01-01T00:00:00.000,Fell,Madhipura,Valid,1000,25.916670,86.366670
568,15380,1935-01-01T00:00:00.000,Fell,Madiun,Valid,400,-7.750000,111.533330
569,15382,1896-01-01T00:00:00.000,Fell,Madrid,Valid,400,40.416670,-3.716670
570,15383,1941-01-01T00:00:00.000,Fell,Mafra,Valid,600,-26.166670,-49.933330
571,15386,1899-01-01T00:00:00.000,Fell,Magnesia,Valid,5000,37.866670,27.516670
572,15387,1990-01-01T00:00:00.000,Fell,Magombedze,Valid,666.6,-19.483330,31.650000
573,47361,2007-01-01T00:00:00.000,Fell,Mahadevpur,Valid,70500,27.666670,95.783330
574,30751,2004-01-01T00:00:00.000,Fell,Maigatari-Danduma,Valid,4629,12.833330,9.383330
575,15393,1933-01-01T00:00:00.000,Fell,Malaga,Valid,150,32.216670,-104.000000
576,15394,1970-01-01T00:00:00.000,Fell,Malakal,Valid,2000,9.500000,31.750000
577,15395,1930-01-01T00:00:00.000,Fell,Malampaka,Valid,470,-3.133330,33.516670
578,15397,1931-01-01T00:00:00.000,Fell,Malotas,Valid,,-28.933330,-63.233330
579,15400,1933-01-01T00:00:00.000,Fell,Malvern,Valid,807,-29.450000,26.766670
580,15401,1927-01-01T00:00:00.000,Fell,Mamra Springs,Valid,1000,45.216670,62.083330
581,15402,1863-01-01T00:00:00.000,Fell,Manbhoom,Valid,1700,23.050000,86.700000
582,15403,1843-01-01T00:00:00.000,Fell,Manegaon,Valid,50,20.966670,76.100000
583,15405,1934-01-01T00:00:00.000,Fell,Mangwendi,Valid,22300,-17.650000,31.600000
584,15409,1951-01-01T00:00:00.000,Fell,Manych,Valid,3555,45.816670,44.633330
585,15414,1948-01-01T00:00:00.000,Fell,Mardan,Valid,4500,34.233330,72.083330
586,15418,1925-01-01T00:00:00.000,Fell,Maria Linden,Valid,114,,
587,15419,1898-01-01T00:00:00.000,Fell,Mariaville,Valid,340,42.716670,-99.383330
588,48973,2009-01-01T00:00:00.000,Fell,Maribo,Valid,25.81,54.761830,11.467450
589,15421,1941-01-01T00:00:00.000,Fell,Maridi,Valid,3200,4.666670,29.250000
590,15422,1971-01-01T00:00:00.000,Fell,Marilia,Valid,2500,-22.250000,-49.933330
591,15424,1847-01-01T00:00:00.000,Fell,Marion (Iowa),Valid,28400,41.900000,-91.600000
592,15426,1902-01-01T00:00:00.000,Fell,Marjalahti,Valid,45000,61.500000,30.500000
593,15429,1848-01-01T00:00:00.000,Fell,Marmande,Valid,3000,44.500000,0.150000
594,15430,2002-01-01T00:00:00.000,Fell,Maromandia,Valid,6000,-14.200000,48.100000
595,15436,1983-01-01T00:00:00.000,Fell,Maryville,Valid,1443,35.800000,-84.100000
596,15438,1836-01-01T00:00:00.000,Fell,Mascombes,Valid,1000,45.366670,1.866670
597,53653,2010-01-01T00:00:00.000,Fell,Mason Gully,Valid,24.54,0.000000,0.000000
598,15443,1803-01-01T00:00:00.000,Fell,Mässing,Valid,1600,48.133330,12.616670
599,15446,1768-01-01T00:00:00.000,Fell,Mauerkirchen,Valid,19000,48.183330,13.133330
600,15447,1801-01-01T00:00:00.000,Fell,Mauritius,Valid,220,-20.000000,57.000000
601,15451,1974-01-01T00:00:00.000,Fell,Mayo Belwa,Valid,4850,8.966670,12.083330
602,15453,1885-01-01T00:00:00.000,Fell,Mazapil,Valid,4000,24.683330,-101.683330
603,15454,1942-01-01T00:00:00.000,Fell,Maziba,Valid,4975,-1.216670,30.000000
604,15455,1992-01-01T00:00:00.000,Fell,Mbale,Valid,150000,1.066670,34.166670
605,15467,1953-01-01T00:00:00.000,Fell,Medanitos,Valid,31,-27.250000,-67.500000
606,15469,1861-01-01T00:00:00.000,Fell,Meerut,Valid,22,29.016670,77.800000
607,15470,1915-01-01T00:00:00.000,Fell,Meester-Cornelis,Valid,24750,-6.233330,106.883330
608,15485,1862-01-01T00:00:00.000,Fell,Menow,Valid,10500,53.183330,13.150000
609,15486,1903-01-01T00:00:00.000,Fell,Menziswyl,Valid,28.9,46.818670,7.218170
610,15489,1878-01-01T00:00:00.000,Fell,Mern,Valid,4000,55.050000,12.066670
611,15491,1945-01-01T00:00:00.000,Fell,Meru,Valid,6000,0.000000,37.666670
612,15492,1920-01-01T00:00:00.000,Fell,Merua,Valid,71400,25.483330,81.983330
613,15495,1955-01-01T00:00:00.000,Fell,Messina,Valid,2405,38.183330,15.566670
614,16626,1897-01-01T00:00:00.000,Fell,Meuselbach,Valid,870,50.583330,11.100000
615,16627,1949-01-01T00:00:00.000,Fell,Mezel,Valid,1300,45.766670,3.250000
616,16628,1852-01-01T00:00:00.000,Fell,Mezö-Madaras,Valid,22700,46.500000,25.733330
617,16629,1827-01-01T00:00:00.000,Fell,Mhow,Valid,350,25.900000,83.616670
618,16631,1980-01-01T00:00:00.000,Fell,Mianchi,Valid,1100,34.800000,111.700000
619,16632,1881-01-01T00:00:00.000,Fell,Middlesbrough,Valid,1600,54.566670,-1.166670
620,52090,2010-01-01T00:00:00.000,Fell,Mifflin,Valid,3584,42.907500,-90.365560
621,16634,1889-01-01T00:00:00.000,Fell,Mighei,Valid,8000,48.066670,30.966670
622,16635,1992-01-01T00:00:00.000,Fell,Mihonoseki,Valid,6380,35.568330,133.220000
623,16636,1944-01-01T00:00:00.000,Fell,Mike,Valid,224.2,46.233330,17.533330
624,16640,1842-01-01T00:00:00.000,Fell,Milena,Valid,10000,46.183330,16.100000
625,16643,1960-01-01T00:00:00.000,Fell,Millbillillie,Valid,330000,-26.450000,120.366670
626,16645,1930-01-01T00:00:00.000,Fell,Miller (Arkansas),Valid,16700,35.400000,-92.050000
627,16692,1632-01-01T00:00:00.000,Fell,Minamino,Valid,1040,35.078330,136.933330
628,16696,1826-01-01T00:00:00.000,Fell,Mineo,Valid,42,37.283330,14.700000
629,16697,1952-01-01T00:00:00.000,Fell,Min-Fan-Zhun,Valid,5500,32.333330,120.666670
630,16700,1905-01-01T00:00:00.000,Fell,Minnichhof,Valid,550,47.700000,16.600000
631,16701,1910-01-01T00:00:00.000,Fell,Mirzapur,Valid,8510,25.683330,83.250000
632,16703,1890-01-01T00:00:00.000,Fell,Misshof,Valid,5800,56.666670,23.000000
633,16707,1898-01-01T00:00:00.000,Fell,Mjelleim,Valid,100.7,61.733330,5.933330
634,16709,1882-01-01T00:00:00.000,Fell,Mocs,Valid,300000,46.800000,24.033330
635,16711,1905-01-01T00:00:00.000,Fell,Modoc (1905),Valid,35000,38.500000,-101.100000
636,16713,1908-01-01T00:00:00.000,Fell,Mokoia,Valid,4500,-39.633330,174.400000
637,16715,1858-01-01T00:00:00.000,Fell,Molina,Valid,144000,38.116670,-1.166670
638,16717,1953-01-01T00:00:00.000,Fell,Molteno,Valid,150,-31.250000,26.466670
639,16719,1998-01-01T00:00:00.000,Fell,Monahans (1998),Valid,2587,31.608330,-102.858330
640,16720,1849-01-01T00:00:00.000,Fell,Monroe,Valid,8600,35.250000,-80.500000
641,16725,1950-01-01T00:00:00.000,Fell,Monte das Fortes,Valid,4885,38.016670,-8.250000
642,16726,1846-01-01T00:00:00.000,Fell,Monte Milone,Valid,3130,43.266670,13.350000
643,16727,1923-01-01T00:00:00.000,Fell,Montferré,Valid,149000,43.390560,1.962500
644,16729,1838-01-01T00:00:00.000,Fell,Montlivault,Valid,500,47.633330,1.583330
645,16733,1950-01-01T00:00:00.000,Fell,Monze,Valid,,-15.966670,27.350000
646,16736,1913-01-01T00:00:00.000,Fell,Moore County,Valid,1880,35.416670,-79.383330
647,16737,1810-01-01T00:00:00.000,Fell,Mooresfort,Valid,3520,52.450000,-8.333330
648,16738,1930-01-01T00:00:00.000,Fell,Moorleah,Valid,8887.5,-40.975000,145.600000
649,16740,1808-01-01T00:00:00.000,Fell,Moradabad,Valid,70,28.783330,78.833330
650,16742,2000-01-01T00:00:00.000,Fell,Morávka,Valid,633,49.600000,18.533330
651,16747,1875-01-01T00:00:00.000,Fell,Mornans,Valid,1300,44.600000,5.133330
652,36592,2006-01-01T00:00:00.000,Fell,Moss,Valid,3763,59.433330,10.700000
653,16759,1868-01-01T00:00:00.000,Fell,Moti-ka-nagla,Valid,1500,26.833330,77.333330
654,16762,1868-01-01T00:00:00.000,Fell,Motta di Conti,Valid,9150,45.200000,8.500000
655,16766,1902-01-01T00:00:00.000,Fell,Mount Browne,Valid,11300,-29.800000,141.700000
656,16804,1991-01-01T00:00:00.000,Fell,Mount Tazerzait,Valid,110000,18.700000,4.800000
657,16805,1637-01-01T00:00:00.000,Fell,Mount Vaisi,Valid,17000,44.083330,6.866670
658,16820,1944-01-01T00:00:00.000,Fell,Mtola,Valid,1100,-11.500000,33.500000
659,16841,1865-01-01T00:00:00.000,Fell,Muddoor,Valid,4400,12.633330,77.016670
660,16851,1795-01-01T00:00:00.000,Fell,Mulletiwu,Valid,25.5,9.333330,80.833330
661,16874,1924-01-01T00:00:00.000,Fell,Muraid,Valid,4703,24.500000,90.216670
662,16875,1969-01-01T00:00:00.000,Fell,Murchison,Valid,100000,-36.616670,145.200000
663,16882,1950-01-01T00:00:00.000,Fell,Murray,Valid,12600,36.600000,-88.100000
664,16885,1964-01-01T00:00:00.000,Fell,Muzaffarpur,Valid,1245,26.133330,85.533330
665,16887,1842-01-01T00:00:00.000,Fell,Myhee Caunta,Valid,,23.050000,72.633330
666,16889,1956-01-01T00:00:00.000,Fell,Nadiabondi,Valid,8165,12.000000,1.000000
667,16890,1922-01-01T00:00:00.000,Fell,Nagai,Valid,1810,38.121670,140.061670
668,16892,1875-01-01T00:00:00.000,Fell,Nagaria,Valid,20,26.983330,78.216670
669,16893,1895-01-01T00:00:00.000,Fell,Nagy-Borové,Valid,6100,49.166670,19.500000
670,16898,1911-01-01T00:00:00.000,Fell,Nakhla,Valid,10000,31.316670,30.350000
671,16899,1923-01-01T00:00:00.000,Fell,Nakhon Pathom,Valid,23200,13.733330,100.083330
672,16902,1886-01-01T00:00:00.000,Fell,Nammianthal,Valid,4500,12.283330,79.200000
673,16903,1917-01-01T00:00:00.000,Fell,Nan Yang Pao,Valid,52900,35.666670,103.500000
674,16904,1825-01-01T00:00:00.000,Fell,Nanjemoy,Valid,7500,38.416670,-77.166670
675,16907,1984-01-01T00:00:00.000,Fell,Nantong,Valid,529,32.116670,121.800000
676,16908,1928-01-01T00:00:00.000,Fell,Naoki,Valid,17000,19.250000,77.000000
677,16909,1974-01-01T00:00:00.000,Fell,Naragh,Valid,2700,33.750000,51.500000
678,16912,1928-01-01T00:00:00.000,Fell,Narellan,Valid,367.5,-34.050000,150.688890
679,16914,0921-01-01T00:00:00.000,Fell,Narni,Valid,,42.516670,12.516670
680,16922,1936-01-01T00:00:00.000,Fell,Nassirah,Valid,347,-21.733330,165.900000
681,16923,1973-01-01T00:00:00.000,Fell,Natal,Valid,1.4,,
682,16927,1890-01-01T00:00:00.000,Fell,Nawapali,Valid,105,21.250000,83.666670
683,16934,1995-01-01T00:00:00.000,Fell,Neagari,Valid,420,36.449170,136.465280
684,16935,1870-01-01T00:00:00.000,Fell,Nedagolla,Valid,4500,18.683330,83.483330
685,16941,1970-01-01T00:00:00.000,Fell,Nejo,Valid,2450,9.500000,35.333330
686,16945,1864-01-01T00:00:00.000,Fell,Nerft,Valid,10250,56.500000,21.500000
687,16950,2002-01-01T00:00:00.000,Fell,Neuschwanstein,Valid,6189,47.525000,10.808330
688,16953,1860-01-01T00:00:00.000,Fell,New Concord,Valid,230000,40.000000,-81.766670
689,16954,1994-01-01T00:00:00.000,Fell,New Halfa,Valid,12000,15.366670,35.683330
690,16960,2003-01-01T00:00:00.000,Fell,New Orleans,Valid,19256,29.947180,-90.109760
691,16966,1883-01-01T00:00:00.000,Fell,Ngawi,Valid,1393,-7.450000,111.416670
692,16968,1900-01-01T00:00:00.000,Fell,N'Goureyma,Valid,37500,13.850000,-4.383330
693,16970,1750-01-01T00:00:00.000,Fell,Nicorps,Valid,,49.033330,-1.433330
694,16974,1967-01-01T00:00:00.000,Fell,Niger (L6),Valid,3.3,,
695,16975,1967-01-01T00:00:00.000,Fell,Niger (LL6),Valid,3.3,,
696,16976,1935-01-01T00:00:00.000,Fell,Nikolaevka,Valid,3996,52.450000,78.633330
697,16977,1954-01-01T00:00:00.000,Fell,Nikolskoe,Valid,6000,56.116670,37.333330
698,16980,1975-01-01T00:00:00.000,Fell,Ningbo,Valid,14250,29.866670,121.483330
699,16981,1983-01-01T00:00:00.000,Fell,Ningqiang,Valid,4610,32.925000,105.906670
700,16982,1897-01-01T00:00:00.000,Fell,Nio,Valid,467,34.200000,131.566670
701,16983,1912-01-01T00:00:00.000,Fell,N'Kandhla,Valid,17200,-28.566670,30.700000
702,16984,1823-01-01T00:00:00.000,Fell,Nobleborough,Valid,2300,44.083330,-69.483330
703,16985,1991-01-01T00:00:00.000,Fell,Noblesville,Valid,483.7,40.085280,-86.055000
704,16988,0861-01-01T00:00:00.000,Fell,Nogata,Valid,472,33.725000,130.750000
705,16989,1879-01-01T00:00:00.000,Fell,Nogoya,Valid,4000,-32.366670,-59.833330
706,16994,1918-01-01T00:00:00.000,Fell,Norfork,Valid,1050,36.216670,-92.266670
707,17922,1948-01-01T00:00:00.000,Fell,Norton County,Valid,1100000,39.683330,-99.866670
708,17930,1971-01-01T00:00:00.000,Fell,Noventa Vicentina,Valid,177,45.291670,11.527220
709,17933,1886-01-01T00:00:00.000,Fell,Novo-Urei,Valid,1900,54.816670,46.000000
710,17934,1662-01-01T00:00:00.000,Fell,Novy-Ergi,Valid,,58.550000,31.333330
711,17935,1908-01-01T00:00:00.000,Fell,Novy-Projekt,Valid,1001,56.000000,22.000000
712,17936,1933-01-01T00:00:00.000,Fell,Noyan-Bogdo,Valid,250,42.916670,102.466670
713,17938,1978-01-01T00:00:00.000,Fell,Nuevo Mercurio,Valid,50000,24.300000,-102.133330
714,17959,1851-01-01T00:00:00.000,Fell,Nulles,Valid,5000,41.633330,0.750000
715,17960,1925-01-01T00:00:00.000,Fell,Numakai,Valid,363,43.333330,141.866670
716,17969,1939-01-01T00:00:00.000,Fell,Nyaung,Valid,737.6,21.208330,94.916670
717,17970,1914-01-01T00:00:00.000,Fell,Nyirábrany,Valid,1100,47.550000,22.025000
718,17979,1887-01-01T00:00:00.000,Fell,Ochansk,Valid,500000,57.783330,55.266670
719,17988,1927-01-01T00:00:00.000,Fell,Oesede,Valid,1400,52.283330,8.050000
720,17989,1855-01-01T00:00:00.000,Fell,Oesel,Valid,6000,58.500000,23.000000
721,17990,1900-01-01T00:00:00.000,Fell,Ofehértó,Valid,3750,47.883330,22.033330
722,17994,1741-01-01T00:00:00.000,Fell,Ogi,Valid,14360,33.283330,130.200000
723,17995,1857-01-01T00:00:00.000,Fell,Ohaba,Valid,16250,46.066670,23.583330
724,17996,1963-01-01T00:00:00.000,Fell,Ohuma,Valid,7700,6.750000,8.500000
725,17997,1926-01-01T00:00:00.000,Fell,Ojuelos Altos,Valid,5850,38.183330,-5.400000
726,17998,1958-01-01T00:00:00.000,Fell,Okabe,Valid,194,36.183330,139.216670
727,18000,1904-01-01T00:00:00.000,Fell,Okano,Valid,4742,35.083330,135.200000
728,18002,1834-01-01T00:00:00.000,Fell,Okniny,Valid,12000,50.833330,25.500000
729,18009,1930-01-01T00:00:00.000,Fell,Oldenburg (1930),Valid,16570,52.950000,8.166670
730,18012,1520-01-01T00:00:00.000,Fell,Oliva-Gandia,Valid,,39.000000,-0.033330
731,18013,1924-01-01T00:00:00.000,Fell,Olivenza,Valid,150000,38.716670,-7.066670
732,18015,1929-01-01T00:00:00.000,Fell,Olmedilla de Alarcón,Valid,40000,39.566670,-2.100000
733,18019,1981-01-01T00:00:00.000,Fell,Omolon,Valid,250000,64.020000,161.808330
734,18026,1864-01-01T00:00:00.000,Fell,Orgueil,Valid,14000,43.883330,1.383330
735,34489,2004-01-01T00:00:00.000,Fell,Orlando,Valid,180,28.547500,-81.362220
736,18030,1868-01-01T00:00:00.000,Fell,Ornans,Valid,6000,47.116670,6.150000
737,18033,1671-01-01T00:00:00.000,Fell,Ortenau,Valid,4500,48.500000,8.000000
738,18034,1872-01-01T00:00:00.000,Fell,Orvinio,Valid,3400,42.133330,12.933330
739,18042,1928-01-01T00:00:00.000,Fell,Oterøy,Valid,246,58.883330,9.400000
740,18045,1867-01-01T00:00:00.000,Fell,Otomi,Valid,6510,38.400000,140.350000
741,18046,1896-01-01T00:00:00.000,Fell,Ottawa,Valid,840,38.600000,-95.216670
742,56729,2003-01-01T00:00:00.000,Fell,Ouadangou,Valid,4440,12.900000,0.080000
743,18050,1986-01-01T00:00:00.000,Fell,Oued el Hadjar,Valid,1215.5,30.180000,-6.577170
744,31282,2003-01-01T00:00:00.000,Fell,Oum Dreyga,Valid,17000,24.300000,-13.100000
745,18052,1998-01-01T00:00:00.000,Fell,Ourique,Valid,20000,37.608330,-8.280000
746,18055,1900-01-01T00:00:00.000,Fell,Ovambo,Valid,121.5,-18.000000,16.000000
747,18058,1856-01-01T00:00:00.000,Fell,Oviedo,Valid,205,43.400000,-5.866670
748,18062,1775-01-01T00:00:00.000,Fell,Owrucz,Valid,,51.333330,28.833330
749,18068,1881-01-01T00:00:00.000,Fell,Pacula,Valid,3400,21.050000,-99.300000
750,18069,1929-01-01T00:00:00.000,Fell,Padvarninkai,Valid,3858,55.666670,25.000000
751,18072,1910-01-01T00:00:00.000,Fell,Paitan,Valid,515,17.743330,120.455830
752,18073,1910-01-01T00:00:00.000,Fell,Palahatchie,Valid,,32.316670,-89.716670
753,18074,1988-01-01T00:00:00.000,Fell,Palca de Aparzo,Valid,1430,-23.116670,-65.100000
754,18077,1914-01-01T00:00:00.000,Fell,Palinshih,Valid,18000,43.483330,118.616670
755,18079,1926-01-01T00:00:00.000,Fell,Palmyra,Valid,135,39.800000,-91.500000
756,18082,1949-01-01T00:00:00.000,Fell,Palolo Valley,Valid,682,21.300000,-157.783330
757,32591,2002-01-01T00:00:00.000,Found,Dominion Range 03239,Valid,69.5,,
758,18093,1859-01-01T00:00:00.000,Fell,Pampanga,Valid,10500,15.083330,120.700000
759,18098,1938-01-01T00:00:00.000,Fell,Pantar,Valid,2130,8.066670,124.283330
760,18101,1930-01-01T00:00:00.000,Fell,Paragould,Valid,408000,36.066670,-90.500000
761,18102,1967-01-01T00:00:00.000,Fell,Parambu,Valid,2000,-6.233330,-40.700000
762,18103,1956-01-01T00:00:00.000,Fell,Paranaiba,Valid,100000,-19.133330,-51.666670
763,18106,2003-01-01T00:00:00.000,Fell,Park Forest,Valid,18000,41.484720,-87.679170
764,18108,1857-01-01T00:00:00.000,Fell,Parnallee,Valid,77600,9.233330,78.350000
765,18109,1942-01-01T00:00:00.000,Fell,Parsa,Valid,800,26.200000,85.400000
766,18110,1933-01-01T00:00:00.000,Fell,Pasamonte,Valid,5100,36.216670,-103.400000
767,18112,1969-01-01T00:00:00.000,Fell,Patora,Valid,4375,20.936940,82.050000
768,18116,1950-01-01T00:00:00.000,Fell,Patrimonio,Valid,2121,-19.533330,-48.566670
769,18118,1922-01-01T00:00:00.000,Fell,Patti,Valid,12,38.133330,14.966670
770,18171,1935-01-01T00:00:00.000,Fell,Patwar,Valid,37350,23.150000,91.183330
771,18173,1966-01-01T00:00:00.000,Fell,Pavel,Valid,2968,43.466670,25.516670
772,18175,1938-01-01T00:00:00.000,Fell,Pavlodar (stone),Valid,142.5,52.300000,77.033330
773,18176,1826-01-01T00:00:00.000,Fell,Pavlograd,Valid,40000,48.533330,35.983330
774,18177,1882-01-01T00:00:00.000,Fell,Pavlovka,Valid,2000,52.033330,43.000000
775,18179,1989-01-01T00:00:00.000,Fell,Pê,Valid,,11.333670,-3.542170
776,18180,1963-01-01T00:00:00.000,Fell,Peace River,Valid,45760,56.133330,-117.933330
777,18181,1953-01-01T00:00:00.000,Fell,Peckelsheim,Valid,117.8,51.666670,9.250000
778,18782,1992-01-01T00:00:00.000,Fell,Peekskill,Valid,12570,41.283330,-73.916670
779,18786,1946-01-01T00:00:00.000,Fell,Peña Blanca Spring,Valid,70000,30.125000,-103.116670
780,18792,1899-01-01T00:00:00.000,Fell,Peramiho,Valid,165,-10.666670,35.500000
781,18793,1935-01-01T00:00:00.000,Fell,Perpeti,Valid,23474,23.325000,91.000000
782,18797,1830-01-01T00:00:00.000,Fell,Perth,Valid,2,56.400000,-3.433330
783,18798,1933-01-01T00:00:00.000,Fell,Pervomaisky,Valid,66000,56.633330,39.433330
784,18799,1933-01-01T00:00:00.000,Fell,Pesyanoe,Valid,3393,55.500000,66.083330
785,18800,1995-01-01T00:00:00.000,Fell,Pétèlkolé,Valid,189,14.052000,0.420000
786,18801,1855-01-01T00:00:00.000,Fell,Petersburg,Valid,1800,35.300000,-86.633330
787,18804,1779-01-01T00:00:00.000,Fell,Pettiswood,Valid,,53.533330,-7.333330
788,18808,1901-01-01T00:00:00.000,Fell,Phillips County (stone),Valid,57900,40.000000,-99.250000
789,18809,1887-01-01T00:00:00.000,Fell,Phu Hong,Valid,500,11.250000,108.583330
790,18811,1933-01-01T00:00:00.000,Fell,Phum Sambo,Valid,7800,12.000000,105.483330
791,18812,1941-01-01T00:00:00.000,Fell,Phuoc-Binh,Valid,11000,15.716670,108.100000
792,18813,1968-01-01T00:00:00.000,Fell,Piancaldoli,Valid,13.1,44.244170,11.502220
793,18816,1843-01-01T00:00:00.000,Fell,Picote,Valid,,41.366670,-6.233330
794,18822,1863-01-01T00:00:00.000,Fell,Pillistfer,Valid,23250,58.666670,25.733330
795,18831,1996-01-01T00:00:00.000,Fell,Piplia Kalan,Valid,42000,26.034720,73.941670
796,18832,1881-01-01T00:00:00.000,Fell,Piquetberg,Valid,37,-32.866670,18.716670
